author,score,affiliation
Sybil Charrière,1.8291738879758066,"From the Departments of Medicine (A.P.B., M.A.M., N.P.S., X.H., C.M.A., M.L., L.G.F., S.G.Y.), Rheumatology (M.A.M.), Human Genetics (K.R., S.G.Y.), and Pathology and Laboratory Medicine (P.T.), David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, and the Cardiovascular Research Institute and Department of Physiological Nursing, University of California, San Francisco, San Francisco (C.R.P.); the Department of Clinical Laboratory Medicine, Gunma University Graduate School of Medicine, Maebashi (K.M., T.M., M.M., K.N.), and the Department of Insured Medical Care Management, Graduate School of Medical and Dental Sciences, Tokyo Medical and Dental University, Tokyo (M.A.) - both in Japan; the Finsen Laboratory, Rigshospitalet, Copenhagen (M.P.); the Department of Medicine, University of Cape Town, Cape Town, South Africa (D.J.B.); the Departments of Medicine and Pharmacology, Vanderbilt University Medical Center, Nashville (M.F.L.); the Department of Medicine, Faculty of Medicine, Chulalongkorn University and Thai Red Cross Society, Bangkok, Thailand (W.K.); Clinique de Prévention Cardiovasculaire, Institut de Recherches Cliniques de Montréal, University of Montreal, Montreal (R.D.); the Department of Medicine, University of Texas Southwestern Medical Center, Dallas (A.G.); the Department of Medicine, Division of Endocrinology, Diabetes, and Metabolism, New York University School of Medicine, New York (I.J.G.); and Fédération d'Endocrinologie, Groupement Hospitalier Est, Hospices Civils de Lyon, INSERM UMR-1060 Carmen, Université de Lyon, Lyon, France (P.M., S.C.)."
Katsuyuki Nakajima,1.8291738879758066,"From the Departments of Medicine (A.P.B., M.A.M., N.P.S., X.H., C.M.A., M.L., L.G.F., S.G.Y.), Rheumatology (M.A.M.), Human Genetics (K.R., S.G.Y.), and Pathology and Laboratory Medicine (P.T.), David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, and the Cardiovascular Research Institute and Department of Physiological Nursing, University of California, San Francisco, San Francisco (C.R.P.); the Department of Clinical Laboratory Medicine, Gunma University Graduate School of Medicine, Maebashi (K.M., T.M., M.M., K.N.), and the Department of Insured Medical Care Management, Graduate School of Medical and Dental Sciences, Tokyo Medical and Dental University, Tokyo (M.A.) - both in Japan; the Finsen Laboratory, Rigshospitalet, Copenhagen (M.P.); the Department of Medicine, University of Cape Town, Cape Town, South Africa (D.J.B.); the Departments of Medicine and Pharmacology, Vanderbilt University Medical Center, Nashville (M.F.L.); the Department of Medicine, Faculty of Medicine, Chulalongkorn University and Thai Red Cross Society, Bangkok, Thailand (W.K.); Clinique de Prévention Cardiovasculaire, Institut de Recherches Cliniques de Montréal, University of Montreal, Montreal (R.D.); the Department of Medicine, University of Texas Southwestern Medical Center, Dallas (A.G.); the Department of Medicine, Division of Endocrinology, Diabetes, and Metabolism, New York University School of Medicine, New York (I.J.G.); and Fédération d'Endocrinologie, Groupement Hospitalier Est, Hospices Civils de Lyon, INSERM UMR-1060 Carmen, Université de Lyon, Lyon, France (P.M., S.C.)."
Clive R Pullinger,1.8291738879758066,"From the Departments of Medicine (A.P.B., M.A.M., N.P.S., X.H., C.M.A., M.L., L.G.F., S.G.Y.), Rheumatology (M.A.M.), Human Genetics (K.R., S.G.Y.), and Pathology and Laboratory Medicine (P.T.), David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, and the Cardiovascular Research Institute and Department of Physiological Nursing, University of California, San Francisco, San Francisco (C.R.P.); the Department of Clinical Laboratory Medicine, Gunma University Graduate School of Medicine, Maebashi (K.M., T.M., M.M., K.N.), and the Department of Insured Medical Care Management, Graduate School of Medical and Dental Sciences, Tokyo Medical and Dental University, Tokyo (M.A.) - both in Japan; the Finsen Laboratory, Rigshospitalet, Copenhagen (M.P.); the Department of Medicine, University of Cape Town, Cape Town, South Africa (D.J.B.); the Departments of Medicine and Pharmacology, Vanderbilt University Medical Center, Nashville (M.F.L.); the Department of Medicine, Faculty of Medicine, Chulalongkorn University and Thai Red Cross Society, Bangkok, Thailand (W.K.); Clinique de Prévention Cardiovasculaire, Institut de Recherches Cliniques de Montréal, University of Montreal, Montreal (R.D.); the Department of Medicine, University of Texas Southwestern Medical Center, Dallas (A.G.); the Department of Medicine, Division of Endocrinology, Diabetes, and Metabolism, New York University School of Medicine, New York (I.J.G.); and Fédération d'Endocrinologie, Groupement Hospitalier Est, Hospices Civils de Lyon, INSERM UMR-1060 Carmen, Université de Lyon, Lyon, France (P.M., S.C.)."
A Tourbah,1.8271975253032715,"Service de Neuroradiologie, Centre Hospitalier National d'Ophtalmologie des XV-XX, Paris, France."
L Vaillant,1.8271553298543322,"Department of Dermatology, Hôpital Trousseau, Tours, France."
Armelle Poujol-Robert,1.826660592137028,"Service d'Immunologie et Hématologie Biologiques, Hôpital Saint-Antoine Assistance Publique-Hôpitaux de Paris, Paris, France."
H Halimi,1.822504261986295,"Institut de Biologie Moléculaire et Cellulaire, UPR 9021 CNRS, Strasbourg, France."
Charles-Marc Samama,1.8224107731849275,"Université de Paris, Innovative Therapies in Haemostasis, INSERM, F-75006, and Anaesthesia, Intensive Care and Perioperative Medicine Department, APHP-CUP, F-75014, Paris, France."
Françoise Levavasseur,1.8224107731849275,"Université de Paris, Institut Cochin, INSERM, F-75014, Paris, France."
Daphné Krzisch,1.8224107731849275,"Université de Paris, Hematology Department, APHP-CUP, F-75015, Paris, France."
Tali-Anne Szwebel,1.8224107731849275,"Translational Immunology Lab, Department of Immunology, Institut Pasteur, and Department of Internal Medicine, National Referral Center for Rare Systemic Autoimmune Diseases, APHP-CUP, F-75015, Paris, France."
David M Smadja,1.8224107731849275,"Université de Paris, Innovative Therapies in Haemostasis, INSERM, F-75006, and Hematology Department and Biosurgical Research Lab (Carpentier Foundation), APHP-CUP, F-75015 Paris, France and F-CRIN INNOVTE, Saint-Étienne, France."
Franck Pages,1.8224107731849275,"Centre de Recherche des Cordeliers, Sorbonne Université, INSERM, Université de Paris, Team Inflammation, Complement and Cancer, F-75006, and Immunology Department, Georges Pompidou European Hospital, APHP-CUP, F-75015, Paris, France."
Benjamin Planquette,1.8224107731849275,"Université de Paris, Innovative Therapies in Haemostasis, INSERM, F-75006, and Respiratory Medicine Department and Biosurgical Research Lab (Carpentier Foundation), APHP-CUP, F-75015 Paris, France and F-CRIN INNOVTE, Saint-Étienne, France."
Aurélien Philippe,1.8224107731849275,"Université de Paris, Innovative Therapies in Haemostasis, INSERM, F-75006, and Hematology Department and Biosurgical Research Lab (Carpentier Foundation), Assistance Publique Hôpitaux de Paris. Centre-Université de Paris (APHP-CUP), F-75015, Paris, France."
Guillaume Goudot,1.8224107731849275,"Université de Paris, Vascular Medicine Department and Biosurgical Research Lab (Carpentier Foundation), APHP-CUP, F-75015, Paris, France."
Jeremy Boussier,1.8224107731849275,"Translational Immunology Lab, Department of Immunology, Institut Pasteur, and Department of Internal Medicine, National Referral Center for Rare Systemic Autoimmune Diseases, APHP-CUP, F-75015, Paris, France."
Richard Chocron,1.8224107731849275,"Université de Paris, PARCC, INSERM, F-75015, and Emergency Department, APHP-CUP, F-75015, Paris, France."
Christophe Peronino,1.8224107731849275,"Université de Paris, Innovative Therapies in Haemostasis, INSERM, F-75006, and Hematology Department and Biosurgical Research Lab (Carpentier Foundation), Assistance Publique Hôpitaux de Paris. Centre-Université de Paris (APHP-CUP), F-75015, Paris, France."
Julie Brichet,1.8224107731849275,"Université de Paris, Hematology Department, APHP-CUP, F-75015, Paris, France."
Jean-Luc Diehl,1.8224107731849275,"Université de Paris, Innovative Therapies in Haemostasis, INSERM, F-75006, and Intensive Care Unit and Biosurgical Research Lab (Carpentier Foundation), APHP-CUP, F-75015, Paris, France."
Tristan Mirault,1.8224107731849275,"Université de Paris, Vascular Medicine Department and Biosurgical Research Lab (Carpentier Foundation), APHP-CUP, F-75015, Paris, France."
Nadège Ochat,1.8224107731849275,"Université de Paris, Hematology Department, APHP-CUP, F-75015, Paris, France."
Cherifa Cheurfa,1.8224107731849275,"Anaesthesia, Intensive Care and Perioperative Medicine Department, APHP-CUP, F-75014, Paris, France."
Lina Khider,1.8224107731849275,"Université de Paris, Vascular Medicine Department and Biosurgical Research Lab (Carpentier Foundation), APHP-CUP, F-75015, Paris, France."
Elise Sourdeau,1.8224107731849275,"Université de Paris, Innovative Therapies in Haemostasis, INSERM, F-75006, and Hematology Department, APHP-CUP, F-75014, Paris, France."
Frédéric Pene,1.8224107731849275,"Intensive Care Medicine, APHP-CUP, F-75014, Paris, France."
Nader Yatim,1.8224107731849275,"Translational Immunology Lab, Department of Immunology, Institut Pasteur, and Department of Internal Medicine, National Referral Center for Rare Systemic Autoimmune Diseases, APHP-CUP, F-75015, Paris, France."
Marie-Agnès Dragon-Durey,1.8224107731849275,"Centre de Recherche des Cordeliers, Sorbonne Université, INSERM, Université de Paris, Team Inflammation, Complement and Cancer, F-75006, and Immunology Department, Georges Pompidou European Hospital, APHP-CUP, F-75015, Paris, France."
Benjamin Debuc,1.8224107731849275,"Université de Paris, Innovative Therapies in Haemostasis, INSERM, F-75006, and Plastic Surgery Department, APHP-CUP, F-75015, Paris, France."
Guillaume Geri,1.8221420418998724,"Service de Médecine Interne II, AP-HP, Hôpital Pitié-Salpêtrière, Paris, 75013, France."
C Chauleur,1.8193927789931286,"Research Team EA2992, Montpellier University 1, Nîmes, France."
Marion Rabant,1.8174001812686782,"Necker-Enfants Malades Hospital, AP-HP, Paris, France."
Tessa Huscenot,1.8174001812686782,"Institut Necker Enfants Malades, INSERM U1151, CNRS UMS 8253, Université Paris Descartes, Sorbonne Paris Cité, Paris, France."
Jean Dupouy-Camet,1.8116535219020637,"Faculté de Médecine Paris Descartes, Académie Vétérinaire de France, Paris, France."
Anne-Lise Bienvenu,1.8116535219020637,"Malaria Research Unit, ICBMS, UMR 5246, CNRS, INSA, CPE University Lyon, 69100 Villeurbanne, France.
Groupement Hospitalier Nord, Service Pharmacie, Hospices Civils de Lyon, 69004 Lyon, France."
Stephane Picot,1.8116535219020637,"Malaria Research Unit, ICBMS, UMR 5246, CNRS, INSA, CPE University Lyon, 69100 Villeurbanne, France.
Institute of Parasitology and Medical Mycology, Croix-Rousse Hospital, Hospices Civils de Lyon, 69004 Lyon, France."
Pierre Carnevale,1.8116535219020637,"Institute of Research for Development (former), Montpellier Centre, BP 64501, 34394 Montpellier, France."
S Koutouzov,1.8091873626149815,"INSERM U 25, Hôpital Necker, Paris, France."
Stephane Burtey,1.8074791528047585,"Department of Nephrology, Aix-Marseille University, AP-HM, Hôpital Conception, UMR_S 1076, Vascular Research Center of Marseille, Marseille, France."
M Ciaudo,1.803717169712143,"Laboratoire Central d'Hématologie, Hôtel-Dieu, Paris, France."
P Brunet,1.8009748576820952,"Service de Néphrologie, Hôpital Sainte-Marguerite, Marseille, France."
Laurent Simonin,1.800677528784457,"INSERM ESPRI, ERI29/EA2216 Immunology, Pathology and Immunotherapy, Labex IGO, SFR ScinBios, Réseau canaux ioniques et Réseau épigénétique du Cancéropôle Grand Ouest, European University of Brittany, Brest, France; Laboratory of Immunology and Immunotherapy, Brest University Medical School Hospital, Morvan, Brest, France; Department of Internal Medicine, Brest University Medical School Hospital, Cavale Blanche, Brest, France."
Mathieu Flores,1.79988216810101,"Department of Ophthalmology, Besançon University Hospital, University of Franche-Comté, Besançon, France."
Mathieu Meillat,1.79988216810101,"Department of Ophthalmology, Besançon University Hospital, University of Franche-Comté, Besançon, France."
Bernard Delbosc,1.79988216810101,"Department of Ophthalmology, Besançon University Hospital, University of Franche-Comté, Besançon, France."
Guillaume Debellemanière,1.79988216810101,"Department of Ophthalmology, Besançon University Hospital, University of Franche-Comté, Besançon, France."
Maher Saleh,1.79988216810101,"Department of Ophthalmology, Besançon University Hospital, University of Franche-Comté, Besançon, France."
Mélanie Bidaut Garnier,1.79988216810101,"Department of Ophthalmology, Besançon University Hospital, University of Franche-Comté, Besançon, France."
Perle Tumahai,1.79988216810101,"Department of Ophthalmology, Besançon University Hospital, University of Franche-Comté, Besançon, France."
A Le Querrec,1.7998330707942518,"Hopital Côte de Nacre, Caen, France."
Pascal Rottenberg,1.799691661139163,"From the Department of Rheumatology & CIC-1404 Department of Internal Medicine Rouen University Hospital, Clinical Immunology Laboratory, Rouen University Hospital, Rouen, France."
